Floor,FloorAll,Link,Area,Address,Price,PriceBySquare,City
12,17,https://vidnoye.cian.ru/rent/flat/163797999/,40,"Московская область, Ленинский район, Видное, м. Домодедовская, улица Радужная, 4с1",26e3,650,Видное
13,17,https://balashikha.cian.ru/rent/flat/164260915/,48,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, район Балашиха-1, шоссе Энтузиастов, 5Б",27e3,562.5,Балашиха городской округ
24,25,https://www.cian.ru/rent/flat/164586077/,40,"Московская область, Красногорск городской округ, д. Путилково, улица Сходненская, 5",27e3,675,д. Путилково
6,19,https://lytkarino.cian.ru/rent/flat/164463758/,44,"Московская область, Лыткарино городской округ, Лыткарино, Парковая улица, 9",27e3,613.6363636363636,Лыткарино
7,9,https://krasnogorsk.cian.ru/rent/flat/164395703/,37,"Московская область, Красногорский район, Красногорск, м. Мякинино, район Южный, Ильинское шоссе, 1",27e3,729.7297297297297,Красногорск
23,25,https://reutov.cian.ru/rent/flat/164433112/,31,"Московская область, Реутов, м. Новокосино, улица Октября, 48",27e3,870.9677419354839,м. Новокосино
2,25,https://krasnogorsk.cian.ru/rent/flat/164709279/,30,"Московская область, Красногорский район, Красногорск, м. Мякинино, район Павшинская пойма, улица Молодежная, 4",28e3,933.3333333333334,Красногорск
2,5,https://lyubertsy.cian.ru/rent/flat/164436862/,38,"Московская область, Люберецкий район, Люберцы, м. Жулебино, район Красная горка, Красногорская улица, 19",28e3,736.8421052631579,Люберцы
9,17,https://vidnoye.cian.ru/rent/flat/163874324/,45,"Московская область, Ленинский район, Видное, улица Имени Героя Советского Союза В.Н. Фокина, 6",28e3,622.2222222222222,Видное
8,9,https://krasnogorsk.cian.ru/rent/flat/164417903/,38,"Московская область, Красногорский район, Красногорск, Райцентр мкр, район Райцентр, улица Комсомольская, 31",28e3,736.8421052631579,Красногорск
16,17,https://khimki.cian.ru/rent/flat/164610586/,40,"Московская область, Химки городской округ, Химки, район Новые Химки, улица Марии Рубцовой, 3",28e3,700,Химки
7,17,https://odintsovo.cian.ru/rent/flat/164558917/,44,"Московская область, Одинцовский район, Одинцово, улица Сколковская, 7А",28e3,636.3636363636364,Одинцово
