Floor,FloorAll,Area,City,Price,Link,PriceBySquare
11,14,47,Орехово-Зуево,16e3,https://www.avito.ru/orehovo-zuevo/kvartiry/1-k_kvartira_47_m_1114_et._835479703,340.4255319148936
4,5,33,Видное,22e3,https://www.avito.ru/vidnoe/kvartiry/1-k_kvartira_33_m_45_et._1118305041,666.6666666666666
4,5,30,Кашира,1e4,https://www.avito.ru/kashira/kvartiry/1-k_kvartira_30_m_45_et._1171145260,333.3333333333333
8,16,46,Фрязино,2e4,https://www.avito.ru/fryazino/kvartiry/1-k_kvartira_46_m_816_et._1088604643,434.7826086956522
15,19,36,Раменское,18e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_36_m_1519_et._1058092880,500
1,5,32,Жуковский,17e3,https://www.avito.ru/zhukovskiy/kvartiry/1-k_kvartira_32_m_15_et._1172035981,531.25
15,44,35,Красногорск,35e3,https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k_kvartira_35_m_1544_et._1152831875,1e3
2,3,36,Коломна,12e3,https://www.avito.ru/kolomna/kvartiry/1-k_kvartira_36_m_23_et._909842341,333.3333333333333
7,14,42,Домодедово,25e3,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_42_m_714_et._1026613395,595.2380952380952
1,3,34,Люберцы,2e4,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_34_m_13_et._1179526425,588.2352941176471
1,5,31.3,Электросталь,15e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_31.3_m_15_et._1001003365,479.23322683706067
5,5,35,Щёлково,17e3,https://www.avito.ru/schelkovo/kvartiry/1-k_kvartira_35_m_55_et._1070012203,485.7142857142857
16,21,40,Красногорск,27e3,https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k_kvartira_40_m_1621_et._1000717102,675
2,2,38,Солнечногорск,12e3,https://www.avito.ru/solnechnogorsk/kvartiry/1-k_kvartira_38_m_22_et._835857921,315.7894736842105
1,5,38,Красногорск,18e3,https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k_kvartira_38_m_15_et._808783936,473.6842105263158
3,9,36,Королев,19e3,https://www.avito.ru/korolev/kvartiry/1-k_kvartira_36_m_39_et._680245624,527.7777777777778
8,17,45,Одинцово,3e4,https://www.avito.ru/odintsovo/kvartiry/1-k_kvartira_45_m_817_et._1033255322,666.6666666666666
13,16,41,Свердловский,2e4,https://www.avito.ru/sverdlovskiy/kvartiry/1-k_kvartira_41_m_1316_et._1194791029,487.8048780487805
3,10,40,Томилино,19e3,https://www.avito.ru/tomilino/kvartiry/1-k_kvartira_40_m_310_et._588042235,475
3,5,32,Воскресенск,15e3,https://www.avito.ru/voskresensk/kvartiry/1-k_kvartira_32_m_35_et._743962599,468.75
5,5,19,Шишкин Лес,16e3,https://www.avito.ru/shishkin_les/kvartiry/1-k_kvartira_19_m_55_et._1185306397,842.1052631578947
6,9,46,Сергиев Посад,18e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_46_m_69_et._1003947338,391.30434782608694
5,17,44,Королев,27e3,https://www.avito.ru/korolev/kvartiry/1-k_kvartira_44_m_517_et._479030786,613.6363636363636
2,2,36,Биокомбината,14e3,https://www.avito.ru/biokombinata/kvartiry/1-k_kvartira_36_m_22_et._962676496,388.8888888888889
8,17,38,Люберцы,22e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_38_m_817_et._716581590,578.9473684210526
7,12,40,Люберцы,25e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_40_m_712_et._709484363,625
12,14,38,Раменское,19e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_38_m_1214_et._977989118,500
1,5,37,Малаховка,2e4,https://www.avito.ru/malahovka/kvartiry/1-k_kvartira_37_m_15_et._950271264,540.5405405405405
1,5,32,Дмитров,16e3,https://www.avito.ru/dmitrov/kvartiry/1-k_kvartira_32_m_15_et._1140250272,500
13,14,40,Ивантеевка,16e3,https://www.avito.ru/moskovskaya_oblast_ivanteevka/kvartiry/1-k_kvartira_40_m_1314_et._1174709116,400
5,5,32,Долгопрудный,23e3,https://www.avito.ru/dolgoprudnyy/kvartiry/1-k_kvartira_32_m_55_et._1199886421,718.75
7,17,48,Люберцы,3e4,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_48_m_717_et._967503586,625
6,17,40,Красногорск,25e3,https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k_kvartira_40_m_617_et._1098060626,625
3,5,32,Пушкино,15e3,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_32_m_35_et._992675072,468.75
4,9,32,Сергиев Посад,17e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_32_m_49_et._328835045,531.25
9,18,42,Видное,28e3,https://www.avito.ru/vidnoe/kvartiry/1-k_kvartira_42_m_918_et._1150811150,666.6666666666666
3,4,35,Чехов,16e3,https://www.avito.ru/moskovskaya_oblast_chehov/kvartiry/1-k_kvartira_35_m_34_et._1171824174,457.14285714285717
2,5,40,Люберцы,21e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_40_m_25_et._1053663782,525
9,15,43,Домодедово,2e4,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_43_m_915_et._1113619976,465.1162790697674
3,5,36,Красково,17e3,https://www.avito.ru/kraskovo/kvartiry/1-k_kvartira_36_m_35_et._928931536,472.22222222222223
2,5,14.2,Бронницы,17e3,https://www.avito.ru/bronnitsy/kvartiry/1-k_kvartira_14.2_m_25_et._1151182522,1197.1830985915494
2,17,38,Железнодорожный,21e3,https://www.avito.ru/moskovskaya_oblast_zheleznodorozhnyy/kvartiry/1-k_kvartira_38_m_217_et._1084012356,552.6315789473684
5,14,45,Пушкино,21e3,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_45_m_514_et._1047764563,466.6666666666667
6,17,38,Мытищи,26e3,https://www.avito.ru/mytischi/kvartiry/1-k_kvartira_38_m_617_et._1217473127,684.2105263157895
13,17,30,Раменское,18e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_30_m_1317_et._1099972004,600
2,3,32,Долгопрудный,26e3,https://www.avito.ru/dolgoprudnyy/kvartiry/1-k_kvartira_32_m_23_et._1222338413,812.5
1,9,35,Железнодорожный,17e3,https://www.avito.ru/moskovskaya_oblast_zheleznodorozhnyy/kvartiry/1-k_kvartira_35_m_19_et._40370542,485.7142857142857
4,12,40,Дедовск,21e3,https://www.avito.ru/dedovsk/kvartiry/1-k_kvartira_40_m_412_et._731413492,525
2,44,34,Красногорск,32e3,https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k_kvartira_34_m_244_et._1111974765,941.1764705882352
1,9,38,Балашиха,2e4,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_38_m_19_et._1219668210,526.3157894736842
6,12,38,Андреевка,15e3,https://www.avito.ru/andreevka/kvartiry/1-k_kvartira_38_m_612_et._1066607647,394.7368421052632
11,17,38,Видное,26e3,https://www.avito.ru/vidnoe/kvartiry/1-k_kvartira_38_m_1117_et._1158430890,684.2105263157895
8,9,29,Дубна,12e3,https://www.avito.ru/moskovskaya_oblast_dubna/kvartiry/1-k_kvartira_29_m_89_et._1134142819,413.7931034482759
3,12,38,Долгопрудный,23e3,https://www.avito.ru/dolgoprudnyy/kvartiry/1-k_kvartira_38_m_312_et._845994393,605.2631578947369
4,5,20,Королев,16e3,https://www.avito.ru/korolev/kvartiry/1-k_kvartira_20_m_45_et._753044551,800
7,17,42,Мытищи,26e3,https://www.avito.ru/mytischi/kvartiry/1-k_kvartira_42_m_717_et._991707811,619.047619047619
8,17,38,Мытищи,23e3,https://www.avito.ru/mytischi/kvartiry/1-k_kvartira_38_m_817_et._1040118189,605.2631578947369
3,17,32,Химки,2e4,https://www.avito.ru/himki/kvartiry/1-k_kvartira_32_m_317_et._1192182198,625
15,16,45,Лобня,18e3,https://www.avito.ru/lobnya/kvartiry/1-k_kvartira_45_m_1516_et._978580902,400
7,17,52,Котельники,35e3,https://www.avito.ru/kotelniki/kvartiry/1-k_kvartira_52_m_717_et._725207248,673.0769230769231
2,5,35,Нахабино,21e3,https://www.avito.ru/nahabino/kvartiry/1-k_kvartira_35_m_25_et._972739546,600
3,5,20,Шатура,9999,https://www.avito.ru/shatura/kvartiry/1-k_kvartira_20_m_35_et._1006042504,499.95
4,9,38,Большие Вяземы,18e3,https://www.avito.ru/bolshie_vyazemy/kvartiry/1-k_kvartira_38_m_49_et._1025775468,473.6842105263158
15,17,42,Воскресенск,17e3,https://www.avito.ru/voskresensk/kvartiry/1-k_kvartira_42_m_1517_et._976133537,404.76190476190476
1,5,32,Клин,12e3,https://www.avito.ru/klin/kvartiry/1-k_kvartira_32_m_15_et._1182292223,375
2,5,35,Красноармейск,13500,https://www.avito.ru/krasnoarmeysk/kvartiry/1-k_kvartira_35_m_25_et._1035122044,385.7142857142857
3,9,28.6,Дзержинский,25e3,https://www.avito.ru/dzerzhinskiy/kvartiry/1-k_kvartira_28.6_m_39_et._795159126,874.1258741258741
8,9,38,Дедовск,19e3,https://www.avito.ru/dedovsk/kvartiry/1-k_kvartira_38_m_89_et._619139670,500
3,5,30,Пироговский,18500,https://www.avito.ru/pirogovskiy/kvartiry/1-k_kvartira_30_m_35_et._1103978492,616.6666666666666
4,5,37,Подольск,17e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_37_m_45_et._966992065,459.4594594594595
2,3,45,Красногорск,25e3,https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k_kvartira_45_m_23_et._836844828,555.5555555555555
3,5,32,Троицк,2e4,https://www.avito.ru/moskovskaya_oblast_troitsk/kvartiry/1-k_kvartira_32_m_35_et._1202148571,625
2,8,43,Звенигород,22e3,https://www.avito.ru/zvenigorod/kvartiry/1-k_kvartira_43_m_28_et._1046718756,511.6279069767442
12,14,39,Пушкино,19500,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_39_m_1214_et._1221596816,500
10,15,37,Домодедово,22e3,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_37_m_1015_et._1200614500,594.5945945945946
14,14,42,Лобня,25e3,https://www.avito.ru/lobnya/kvartiry/1-k_kvartira_42_m_1414_et._463553386,595.2380952380952
3,10,37,Юбилейный,18e3,https://www.avito.ru/yubileynyy/kvartiry/1-k_kvartira_37_m_310_et._745239505,486.4864864864865
1,9,30,Пушкино,19e3,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_30_m_19_et._1121816784,633.3333333333334
9,17,41,Одинцово,27e3,https://www.avito.ru/odintsovo/kvartiry/1-k_kvartira_41_m_917_et._971991448,658.5365853658536
4,17,40,Котельники,34e3,https://www.avito.ru/kotelniki/kvartiry/1-k_kvartira_40_m_417_et._704001245,850
12,25,42,Люберцы,35e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_42_m_1225_et._720860278,833.3333333333334
12,25,30,Люберцы,27e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_30_m_1225_et._750534001,900
8,12,33,Электросталь,18e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_33_m_812_et._652729744,545.4545454545455
5,5,33,Электросталь,12e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_33_m_55_et._622013905,363.6363636363636
1,5,31,Наро-Фоминск,19e3,https://www.avito.ru/naro-fominsk/kvartiry/1-k_kvartira_31_m_15_et._1119808844,612.9032258064516
4,5,21,Раменское,12e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_21_m_45_et._1087728421,571.4285714285714
7,22,45,Красногорск,23e3,https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k_kvartira_45_m_722_et._482248471,511.1111111111111
6,11,40,Электросталь,15e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_40_m_611_et._1089319188,375
4,5,32,Красногорск,18e3,https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k_kvartira_32_m_45_et._698407880,562.5
4,5,36,Апрелевка,19e3,https://www.avito.ru/aprelevka/kvartiry/1-k_kvartira_36_m_45_et._719586665,527.7777777777778
7,16,38,Реутов,22e3,https://www.avito.ru/reutov/kvartiry/1-k_kvartira_38_m_716_et._1038588144,578.9473684210526
5,5,38,Пушкино,15e3,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_38_m_55_et._1163954408,394.7368421052632
1,5,38,Люберцы,2e4,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_38_m_15_et._1082966235,526.3157894736842
1,2,31.2,Рогачево,15e3,https://www.avito.ru/rogachevo/kvartiry/1-k_kvartira_31.2_m_12_et._954346880,480.7692307692308
1,9,34,Чехов,16e3,https://www.avito.ru/moskovskaya_oblast_chehov/kvartiry/1-k_kvartira_34_m_19_et._1055549750,470.5882352941176
2,16,47,Нахабино,25e3,https://www.avito.ru/nahabino/kvartiry/1-k_kvartira_47_m_216_et._435633722,531.9148936170212
1,5,31,Луховицы,12e3,https://www.avito.ru/luhovitsy/kvartiry/1-k_kvartira_31_m_15_et._905306260,387.0967741935484
5,9,34,Электросталь,12e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_34_m_59_et._1149607167,352.94117647058823
3,5,38,Красногорск,3e4,https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k_kvartira_38_m_35_et._977963722,789.4736842105264
2,4,36,Дрезна,12e3,https://www.avito.ru/drezna/kvartiry/1-k_kvartira_36_m_24_et._1135416258,333.3333333333333
7,17,38,Химки,23e3,https://www.avito.ru/himki/kvartiry/1-k_kvartira_38_m_717_et._1062630804,605.2631578947369
1,5,30,Балашиха,16e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_30_m_15_et._506676663,533.3333333333334
5,9,22,Орехово-Зуево,11e3,https://www.avito.ru/orehovo-zuevo/kvartiry/1-k_kvartira_22_m_59_et._993263915,500
6,22,50,Люберцы,35e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_50_m_622_et._923136440,700
5,5,35,Электросталь,13e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_35_m_55_et._956676294,371.42857142857144
4,5,35,Балашиха,18e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_35_m_45_et._892948968,514.2857142857143
6,12,40,Домодедово,2e4,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_40_m_612_et._995471442,500
8,17,40,Балашиха,2e4,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_40_m_817_et._1039958908,500
7,17,40,Химки,25e3,https://www.avito.ru/himki/kvartiry/1-k_kvartira_40_m_717_et._810888096,625
2,3,32,Солнечногорск,14e3,https://www.avito.ru/solnechnogorsk/kvartiry/1-k_kvartira_32_m_23_et._1127876851,437.5
11,15,37,Домодедово,2e4,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_37_m_1115_et._930075093,540.5405405405405
1,2,30,Зарайск,11e3,https://www.avito.ru/zaraysk/kvartiry/1-k_kvartira_30_m_12_et._1096411884,366.6666666666667
5,5,32,Подольск,2e4,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_32_m_55_et._853363562,625
4,9,34,Воскресенск,12e3,https://www.avito.ru/voskresensk/kvartiry/1-k_kvartira_34_m_49_et._1142182635,352.94117647058823
2,9,32,Ивантеевка,1e4,https://www.avito.ru/moskovskaya_oblast_ivanteevka/kvartiry/1-k_kvartira_32_m_29_et._978461043,312.5
4,5,31,Щёлково,2e4,https://www.avito.ru/schelkovo/kvartiry/1-k_kvartira_31_m_45_et._499892087,645.1612903225806
9,9,37,Подольск,18e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_37_m_99_et._559026190,486.4864864864865
13,14,42.2,Развилка,35e3,https://www.avito.ru/razvilka/kvartiry/1-k_kvartira_42.2_m_1314_et._1066737534,829.3838862559242
19,22,38,Одинцово,13e3,https://www.avito.ru/odintsovo/kvartiry/1-k_kvartira_38_m_1922_et._992737919,342.10526315789474
4,9,20,Шатура,8e3,https://www.avito.ru/shatura/kvartiry/1-k_kvartira_20_m_49_et._919186058,400
12,17,38,Мытищи,24e3,https://www.avito.ru/mytischi/kvartiry/1-k_kvartira_38_m_1217_et._1138754985,631.578947368421
12,12,50,Серпухов,17e3,https://www.avito.ru/serpuhov/kvartiry/1-k_kvartira_50_m_1212_et._1163852491,340
20,24,44,Одинцово,28e3,https://www.avito.ru/odintsovo/kvartiry/1-k_kvartira_44_m_2024_et._1212175319,636.3636363636364
9,12,49,Подольск,25e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_49_m_912_et._1099830351,510.2040816326531
5,5,35,Домодедово,2e4,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_35_m_55_et._968385139,571.4285714285714
2,5,32,Клин,18e3,https://www.avito.ru/klin/kvartiry/1-k_kvartira_32_m_25_et._1021387551,562.5
13,17,40,Видное,25e3,https://www.avito.ru/vidnoe/kvartiry/1-k_kvartira_40_m_1317_et._1111121412,625
4,5,47,Домодедово,25e3,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_47_m_45_et._1083895967,531.9148936170212
3,9,37,Домодедово,23e3,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_37_m_39_et._932441251,621.6216216216217
3,5,31,Наро-Фоминск,2e4,https://www.avito.ru/naro-fominsk/kvartiry/1-k_kvartira_31_m_35_et._1070659369,645.1612903225806
7,17,40,Домодедово,2e4,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_40_m_717_et._971920815,500
3,5,31,Фрязино,17e3,https://www.avito.ru/fryazino/kvartiry/1-k_kvartira_31_m_35_et._1215163232,548.3870967741935
4,5,30,Павловский Посад,13e3,https://www.avito.ru/pavlovskiy_posad/kvartiry/1-k_kvartira_30_m_45_et._1129940887,433.3333333333333
13,17,40,Химки,25e3,https://www.avito.ru/himki/kvartiry/1-k_kvartira_40_m_1317_et._1104806434,625
6,23,40,Красногорск,23e3,https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k_kvartira_40_m_623_et._1086837863,575
1,5,35,Домодедово,2e4,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_35_m_15_et._1151867823,571.4285714285714
5,17,45,Балашиха,18e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_45_m_517_et._1013047895,400
5,5,33,Апрелевка,18e3,https://www.avito.ru/aprelevka/kvartiry/1-k_kvartira_33_m_55_et._776565219,545.4545454545455
14,15,45,Солнечногорск,13e3,https://www.avito.ru/solnechnogorsk/kvartiry/1-k_kvartira_45_m_1415_et._953302432,288.8888888888889
6,7,47,Чехов,17e3,https://www.avito.ru/moskovskaya_oblast_chehov/kvartiry/1-k_kvartira_47_m_67_et._1126900961,361.70212765957444
10,16,39,Щёлково,18e3,https://www.avito.ru/schelkovo/kvartiry/1-k_kvartira_39_m_1016_et._1193271993,461.53846153846155
5,17,42,Балашиха,17e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_42_m_517_et._1063320637,404.76190476190476
1,5,35,Люберцы,15e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_35_m_15_et._958176646,428.57142857142856
15,22,46,Химки,3e4,https://www.avito.ru/himki/kvartiry/1-k_kvartira_46_m_1522_et._1035401016,652.1739130434783
5,5,32,Шатура,10999,https://www.avito.ru/shatura/kvartiry/1-k_kvartira_32_m_55_et._1119485131,343.71875
4,14,38,Железнодорожный,13e3,https://www.avito.ru/moskovskaya_oblast_zheleznodorozhnyy/kvartiry/1-k_kvartira_38_m_414_et._569259000,342.10526315789474
5,17,44,Раменское,21e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_44_m_517_et._784256428,477.27272727272725
17,18,42,Подольск,21e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_42_m_1718_et._1117370750,500
8,22,37,Раменское,18e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_37_m_822_et._1149035077,486.4864864864865
4,9,40,Ногинск,2e4,https://www.avito.ru/noginsk/kvartiry/1-k_kvartira_40_m_49_et._1201998512,500
7,9,40,Видное,3e4,https://www.avito.ru/vidnoe/kvartiry/1-k_kvartira_40_m_79_et._1069824107,750
10,17,35,Балашиха,2e4,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_35_m_1017_et._942854072,571.4285714285714
5,18,45,Пушкино,2e4,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_45_m_518_et._1050729303,444.44444444444446
14,22,59,Пушкино,25e3,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_59_m_1422_et._1124626011,423.728813559322
10,10,43.5,Коломна,18e3,https://www.avito.ru/kolomna/kvartiry/1-k_kvartira_43.5_m_1010_et._1217794330,413.7931034482759
15,15,42,Одинцово,36e3,https://www.avito.ru/odintsovo/kvartiry/1-k_kvartira_42_m_1515_et._881417032,857.1428571428571
1,9,37,Балашиха,18e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_37_m_19_et._566837864,486.4864864864865
5,5,34,Щёлково,2e4,https://www.avito.ru/schelkovo/kvartiry/1-k_kvartira_34_m_55_et._954068005,588.2352941176471
9,9,38,Лесной,15e3,https://www.avito.ru/moskovskaya_oblast_lesnoy/kvartiry/1-k_kvartira_38_m_99_et._828737136,394.7368421052632
